epoch,train_loss,val_loss
1,0.6856042225405855,0.673629526581083
2,0.6550670176182153,0.6593335356031146
3,0.6218692694070205,0.6312574063028608
4,0.5940693273859204,0.6225313522986003
5,0.5822474292989047,0.6229321488312313
6,0.5579896023813283,0.6089446778808322
7,0.544178620824274,0.608536673443658
8,0.56812680498609,0.572972582919257
9,0.5255239195418808,0.5528843849897385
10,0.5244760485190265,0.5747211767094476
11,0.5312920032807116,0.5610885002783367
12,0.5255767309440756,0.5253059949193682
13,0.48264102384729207,0.5059732688324792
14,0.46066697588506733,0.43201589371476856
15,0.43196669052231984,0.39133604935237337
16,0.438588263291233,0.4409641708646502
17,0.42232501281882234,0.3985608858721597
18,0.3918158068971814,0.3875832770551954
19,0.3965480591890947,0.3927802337067468
20,0.3942038996039696,0.3814220375248364
21,0.39755493290019484,0.3765292295387813
22,0.3762426567527483,0.37700846259083065
23,0.3829633020005136,0.3800808787345886
24,0.38017412064210426,0.37799468849386486
25,0.3582278422589572,0.3706952365381377
26,0.3949371545382266,0.36050511470862795
27,0.3614745738933671,0.3719273571457182
28,0.37573459913145824,0.37077534198760986
29,0.3595204814425055,0.36572169193199705
30,0.38084513398836245,0.3753797167113849
31,0.36784076353289047,0.36591822866882595
32,0.374278890074424,0.3729252080832209
33,0.36837178806089005,0.3610179413642202
34,0.3564758885581538,0.36010074083294186
35,0.35220324599517966,0.3550507000514439
36,0.36872439480052804,0.3751587835805757
37,0.3366778318612081,0.34950762880699976
38,0.3401478017276188,0.3649110645055771
39,0.3299406491360574,0.3530294618436268
40,0.32998543302967864,0.353462034038135
41,0.32415575379470607,0.36076133804661886
42,0.33112079917259934,0.3378571367689541
43,0.3126180976066949,0.3565731516906193
44,0.32241242139969234,0.3351678401231766
45,0.30835425544459866,0.33535265709672657
46,0.3092669645008051,0.34077747804777964
47,0.30571975066976725,0.3409571328333446
48,0.30827516851560127,0.3451522333281381
49,0.30359974644094145,0.3549894019961357
50,0.2917729340634256,0.35211985984018873
51,0.30012233161701346,0.3449313959905079
52,0.2928958647655991,0.3399596671972956
53,0.2852463455132718,0.3373295058097158
54,0.29682279813964413,0.3319802348102842
55,0.28557477778983564,0.33623106777668
56,0.30246707403434897,0.3360690250992775
57,0.28936072481128405,0.32925757446459364
58,0.28073628780976784,0.33350983049188343
59,0.2926719677898119,0.3409225589462689
60,0.28611383769872056,0.3421722427010536
61,0.28677135312332297,0.3432465067931584
62,0.30222522340855507,0.3417257804955755
63,0.2847497362010884,0.3344318206821169
64,0.29445824673715626,0.3412497788667679
65,0.29768422667710287,0.3364592673523085
66,0.2781574042900553,0.34388038728918346
67,0.29790434859833625,0.34915182420185636
68,0.29041668913274443,0.3388615559254374
69,0.29245301265761536,0.34186187173639027
70,0.28217994042162625,0.34825748205184937
71,0.27847301988106854,0.3427283359425409
72,0.2848237381791169,0.3482076664056097
