epoch,train_loss,val_loss
1,2.481803059718519,1.6653139000793673
2,1.4208871210521121,1.495184579547846
3,0.8189296538959134,0.6204537721175067
4,0.48758169439322546,0.4928744857041341
5,0.40660016540929955,0.3830754188996441
6,0.3511684539042554,0.383859320912721
7,0.339830200908319,0.33720366600549445
8,0.3215118020351203,0.3507846273341269
9,0.31986358044844754,0.3534632001845342
10,0.2972919356851083,0.36238977313041687
11,0.2976791650619147,0.33843354318501817
12,0.3180213629637124,0.3543103981130528
13,0.326054702952223,0.3246725994460988
14,0.2884924960023952,0.3505898857454084
15,0.27773241642511115,0.31274588153047383
16,0.2765262656194984,0.31843469924521894
17,0.2596434270435909,0.32803223549195054
18,0.2555317425362344,0.3171237510330272
19,0.2424876347605912,0.3041923077038999
20,0.24951134383116128,0.3011294173182182
21,0.24490395764697273,0.299960067249694
22,0.23907635452331238,0.29640587855060146
23,0.2356292835946353,0.30127256686957377
24,0.23088995022874959,0.30327426543775593
25,0.23014044009570805,0.29774643649470134
26,0.23144837869506962,0.30214249412968475
27,0.2287337751883381,0.30342636074659957
28,0.23138268755854302,0.29778066839811934
29,0.22659277100608033,0.31142025539335216
30,0.22811807706108633,0.309303010128579
31,0.22760374534804867,0.29045950719770397
32,0.2336670198249367,0.3090116229822051
33,0.24381304012154634,0.33126113605949115
34,0.24389962605991453,0.3136065540448675
35,0.24680518035618765,0.3184295901150074
36,0.24280306211901162,0.2973457968459939
37,0.23043401700989255,0.29232741583068417
38,0.23363206366885383,0.28955031031707545
39,0.22912498992287889,0.3009233665916155
40,0.23023492168143112,0.28711987328979205
41,0.22174872148711727,0.2956903374420022
42,0.22293317142241406,0.2882435622642625
43,0.21636918580756997,0.2814697544529753
44,0.21903716147227106,0.29190398274727586
45,0.2174146184522026,0.295001838567122
46,0.21591800802721167,0.2876839997633448
47,0.2149902215262629,0.3003063294685112
48,0.2167985498342874,0.29049298617075076
49,0.2149331661046676,0.29040669888820286
50,0.21352929354838604,0.2969830907740683
51,0.21178667872862997,0.28962161406031195
52,0.21112601908872713,0.29190773615297283
53,0.21111870079108006,0.29245683607065454
54,0.21036152647070164,0.29053499844838987
55,0.2077353963593267,0.2863341508046636
56,0.20904946235834426,0.28798739752679503
57,0.20865498040363473,0.29089566643507975
58,0.20837170145702813,0.28734085497991096
