epoch,train_loss,val_loss
1,0.6856539946682049,0.7031845280102321
2,0.6588617608232318,0.6574267702443259
3,0.6179540607164491,0.6278118874345507
4,0.5778064058636719,0.6167635066168649
5,0.5632412096239486,0.5851610686097827
6,0.5308306914455486,0.5771332574742181
7,0.49525818678567995,0.5455791503190994
8,0.49354096741046544,0.5293186583689281
9,0.49770821771531737,0.5134120349373136
10,0.4882414504042212,0.5185036744390216
11,0.4932545339161495,0.5168529599905014
12,0.4858983294019159,0.4854324928351811
13,0.4594490904853029,0.4484421653406961
14,0.4532066622994981,0.4451722800731659
15,0.424770658308605,0.42482462312494007
16,0.41151424286500465,0.3897623579416956
17,0.4213630365875532,0.38975176215171814
18,0.40326156818641806,0.3930307477712631
19,0.37609400445560237,0.3971951114279883
20,0.3822352273284264,0.4050937805856977
21,0.37739774359847017,0.3790026903152466
22,0.3814125195989069,0.373220152088574
23,0.3750653868576266,0.37467450222798754
24,0.36260906761547307,0.3715274302022798
25,0.35126132110379776,0.377902552485466
26,0.36426248246768733,0.3758417261498315
27,0.37279710848376435,0.3750528927360262
28,0.36515214645637656,0.3787452684981482
29,0.3660803178571305,0.37233699006693705
30,0.35669244066724237,0.3697420773761613
31,0.3581220367044773,0.3693177614893232
32,0.36345445041386587,0.3718288945300238
33,0.35379594761245653,0.3816077709197998
34,0.34593718569233733,0.3509413706404822
35,0.3429714489095616,0.37015107167618616
36,0.345446803940917,0.369402531002249
37,0.333275778957133,0.3626722757305418
38,0.3415665694002835,0.3452842650668962
39,0.3276224580575835,0.35402549377509523
40,0.33563755846248483,0.36978590062686373
41,0.3144907110704566,0.34920754177229746
42,0.31771993046661595,0.3502355877842222
43,0.3274445769921789,0.3518051483801433
44,0.31212405804193244,0.33835098147392273
45,0.3086240370318575,0.34704008059842245
46,0.3088953264479367,0.34719819469111307
47,0.31664314444335,0.34880904853343964
48,0.3023758502501362,0.3493382547582899
49,0.3194863740003334,0.3529155115996088
50,0.30822372830139017,0.34678213936941965
51,0.30107400833435777,0.353560603090695
52,0.29643828210965645,0.353533573448658
53,0.2891466637265007,0.3410718132342611
54,0.2967578979595652,0.34194163978099823
55,0.29445469238848054,0.34560241230896543
56,0.28645861570565206,0.3457205795816013
57,0.2989096925506052,0.3430378373180117
58,0.2934943766526456,0.3424294399363654
59,0.28956385800298656,0.34260475848402294
