epoch,train_loss,val_loss
1,0.5718081295490265,0.507270934060216
2,0.438918880186975,0.40942841954529285
3,0.3705485719256103,0.4264125507324934
4,0.3545944355428219,0.37102630361914635
5,0.3033792292699218,0.32758287340402603
6,0.30618229345418513,0.3174628000706434
7,0.28742791898548603,0.3099534632638097
8,0.2892448380589485,0.3081539962440729
9,0.2699710966553539,0.31023343000561
10,0.2699344274587929,0.3122250195592642
11,0.2793556866236031,0.3079200191423297
12,0.26418117177672684,0.3089656373485923
13,0.27880901703611016,0.31452785432338715
14,0.26792875165119767,0.3338130656629801
15,0.2565639491658658,0.31895592622458935
16,0.25476192752830684,0.3137483587488532
17,0.23690012632869184,0.2972114011645317
18,0.23511631251312792,0.2982521029189229
19,0.23280015564523637,0.29763459600508213
20,0.232803511666134,0.29213031474500895
21,0.23778354655951262,0.2984368484467268
22,0.2322937031276524,0.29422424640506506
23,0.22597848204895854,0.2962049702182412
24,0.22918435744941235,0.29589107632637024
25,0.2246223925612867,0.2955946009606123
26,0.2286785684991628,0.28494561836123466
27,0.22582514584064484,0.2974370000883937
28,0.21987821976654232,0.2934920433908701
29,0.22160135325975716,0.2861665412783623
30,0.22186885122209787,0.2839500056579709
31,0.22223825799301267,0.28329931013286114
32,0.22447055601514876,0.29760557878762484
33,0.22756787948310375,0.28871192783117294
34,0.22031273832544684,0.29772423207759857
35,0.22078029322437942,0.2938534636050463
36,0.22323416522704065,0.28346873726695776
37,0.2228526109829545,0.27979952190071344
38,0.21840296336449683,0.2784991431981325
39,0.21758861071430147,0.28397187031805515
40,0.21618254226632416,0.27947371546179056
41,0.21488876803778112,0.28870560694485903
42,0.21711030416190624,0.2807453656569123
43,0.21408450859598815,0.28159743547439575
44,0.21336768777109683,0.28994629066437483
45,0.2131015476770699,0.2952026640996337
46,0.20931590534746647,0.27689024340361357
47,0.21305204462260008,0.2878716131672263
48,0.20809765392914414,0.27960048988461494
49,0.21015925169922411,0.287592769600451
50,0.21013537026010454,0.2778426129370928
51,0.2105283378623426,0.27981736324727535
52,0.20794992637820542,0.28130948171019554
53,0.20767804188653827,0.2837726650759578
54,0.20763424737378955,0.28530214726924896
55,0.20936267939396203,0.29306125082075596
56,0.20710589666850865,0.2864423403516412
57,0.20482184295542538,0.2881718296557665
58,0.206925296690315,0.28183993976563215
59,0.205025585135445,0.29027627408504486
60,0.20655397465452552,0.2822324251756072
61,0.20521658076904714,0.28370143938809633
