epoch,train_loss,val_loss
1,0.9577978545764707,0.58635014295578
2,0.6484419399837278,0.5819471819060189
3,0.5841961649228942,0.49742147965090616
4,0.5674709615842352,0.5209774907146182
5,0.5268957434960131,0.5989239407437188
6,0.5198192230935367,0.5825223922729492
7,0.4829517349881946,0.5119929611682892
8,0.4643044263686774,0.5280403579984393
9,0.3846693871156225,0.4793195426464081
10,0.40315803716767507,0.4124407629881586
11,0.3985789901805374,0.41796854564121794
12,0.4907907613043515,0.4496323402438845
13,0.48472855169818085,0.4321986032383783
14,0.43814472994714415,0.5934168079069683
15,0.39625065169244444,0.6425041460565158
16,0.36245274993608584,0.36973814772708075
17,0.3332646621285744,0.3826972150376865
18,0.3759471009362419,0.42761804163455963
19,0.33166378539688185,0.37838596531323027
20,0.3075121582116721,0.3961888796516827
21,0.27510184977414476,0.3635549045034817
22,0.2669703369995333,0.37103193572589327
23,0.26987643033828373,0.3723627509815352
24,0.24831602877041078,0.372875058225223
25,0.2356335273328817,0.3846621492079326
26,0.23106061118953633,0.41233210797820774
27,0.23270123690929054,0.40634729713201523
28,0.22992068191744247,0.38847927323409487
29,0.21758246393698566,0.3750812645469393
30,0.22452337027720684,0.3828600325754711
31,0.22089816517425034,0.38334479715142933
32,0.2890893316493844,0.4480953131403242
33,0.30444902012932973,0.3904690348676273
34,0.2844246131069255,0.34902409251247135
35,0.2662381732238914,0.3400891657386507
36,0.28381940722465515,0.4082218014768192
37,0.27543400649754507,0.3827527356999261
38,0.2563007192791633,0.40231713759047644
39,0.2404606392923391,0.4113725061927523
40,0.23666187502303213,0.34422190700258526
41,0.23799274271389223,0.42113700083323885
42,0.2473428836970959,0.38454056850501467
43,0.2328067326320792,0.34418378344603945
44,0.24249582639280357,0.33634507975408007
45,0.24327764336792929,0.3193786271980831
46,0.2380524052763885,0.34393466051135746
47,0.22560744549868242,0.35982589423656464
48,0.21031384394978578,0.35807286522218157
49,0.2052997446285104,0.3836601142372404
50,0.22267565805957001,0.39337385445833206
51,0.20860579384947722,0.3649845985429628
52,0.2147890455880255,0.36976853225912365
53,0.2108444813287483,0.4005485272833279
54,0.2131933260638759,0.3845866695046425
55,0.2059856779732794,0.39101216409887585
56,0.20771732111022156,0.38329940076385227
57,0.2094819056537916,0.36629530255283627
58,0.20599783591504367,0.3753162920475006
59,0.2112201930217023,0.3876599914261273
60,0.20525564309561029,0.3815288724643843
