epoch,train_loss,val_loss
1,1.5951893523681995,1.1748506751927463
2,0.8763031966464464,1.573365644975142
3,0.773420360892318,0.8773070059039376
4,0.5621445574039636,0.6692830486731096
5,0.48055705428123474,0.6449140743775801
6,0.4063108397084613,0.659298447045413
7,0.4345263915006505,0.5658012520183217
8,0.3907583050949629,0.5433754297820005
9,0.37189362492672234,0.5168546113100919
10,0.35820902017659917,0.49753479253162036
11,0.3840935147085855,0.5052400095896288
12,0.40350957665332526,0.6008734432133761
13,0.4236181399156881,0.6004259613427249
14,0.3669448550357375,0.7004877383058722
15,0.34586415873017423,0.4743227443911813
16,0.3281321937954703,0.47932932593605737
17,0.31743947988332705,0.43327259204604407
18,0.301153140012608,0.4786777198314667
19,0.3041469593380773,0.4253160980614749
20,0.30361430416273516,0.4528482366691936
21,0.2834643347318782,0.41945551200346515
22,0.27412512309329456,0.42076020349155774
23,0.2620962210172831,0.3961317322470925
24,0.2674340938412866,0.4087619429284876
25,0.26759386097275933,0.40830987150018866
26,0.26462831816007926,0.4058163409883326
27,0.26458849359390346,0.3938268341801383
28,0.2521091980296512,0.39147958701307123
29,0.2589156967262889,0.3885752396150069
30,0.2543840855360031,0.38681328838521783
31,0.2595447461272395,0.39190312949093903
32,0.26217624787674393,0.41115316477688874
33,0.26973807846390924,0.3696810630234805
34,0.2772060833698095,0.408423664894971
35,0.27847143210643943,0.5219051512804899
36,0.28124918390152065,0.4913243841041218
37,0.27104055777538655,0.41164585135199805
38,0.26438083378381505,0.3613198155706579
39,0.2522472836250483,0.38638776676221326
40,0.24943058331345402,0.34284637055613776
41,0.2507537454366684,0.343476646325805
42,0.24396197081998336,0.3523597310889851
43,0.23881034518397132,0.362638996406035
44,0.23299134851888167,0.3787714757702567
45,0.23178243429161782,0.3202176798473705
46,0.24251797552718674,0.3480751433155753
47,0.23375738568084184,0.3596098856492476
48,0.22996789944726367,0.3474081185731021
49,0.22710169921087664,0.34598010778427124
50,0.22613073157709698,0.32828569412231445
51,0.22732971504677174,0.32877286997708405
52,0.2274146294871042,0.338712754574689
53,0.2226888641368511,0.3310534209012985
54,0.22235362890154817,0.3278208307244561
55,0.22430571047372597,0.3298462507399646
56,0.21943881865157638,0.32014228674498474
57,0.22444987816866055,0.318203557621349
58,0.22176828252714734,0.32552254741842096
59,0.22492717726286068,0.32134109329093585
60,0.22232968065627787,0.31670298088680615
61,0.21902035800523537,0.31760015135461633
62,0.21811288837776627,0.31716073236682196
63,0.21981426519016886,0.3158181526444175
64,0.21784464321857275,0.3194231499325145
65,0.21831213215062784,0.3206156112930991
66,0.2195513061312742,0.31685948778282513
67,0.22332554535810337,0.31341796165162866
68,0.21943055439827053,0.3154285970059308
69,0.2184596532999083,0.31518219953233545
70,0.220724698762561,0.3167013092474504
71,0.21749964287114698,0.32077148285779084
72,0.22464130333689755,0.3255718147212809
73,0.22231001043042473,0.3696068958802657
74,0.2291384356659512,0.4272296374494379
75,0.23682632661143013,0.3203117996454239
76,0.2269045679375183,0.32687871835448523
77,0.2263976754837258,0.34719708832827484
78,0.22802761127782423,0.32220566272735596
79,0.23019584043081417,0.33878773857246747
80,0.22620321151822112,0.3585122105750171
81,0.22915085872938468,0.3369567177512429
82,0.22286175399325614,0.3622066947546872
