epoch,train_loss,val_loss
1,1.1729310391084202,0.6709295000348773
2,0.6462966619797472,0.8684206136635372
3,0.6213122004607938,0.5439476945570537
4,0.5773374151508763,0.6302320212125778
5,0.5175770684233252,0.4757953956723213
6,0.4661754808335934,0.4072753425155367
7,0.41452118923079295,0.39054793970925467
8,0.37491907769778987,0.3647976028067725
9,0.34058017607005137,0.3693545258470944
10,0.3323078855591,0.34380986647946493
11,0.3276508579838951,0.34103112454925266
12,0.4046858296079456,0.403705042387758
13,0.3766779567835466,0.41391865802662714
14,0.37716529701115953,0.3969222147549902
15,0.369629387023314,0.3397261117185865
16,0.31008931797630385,0.3509607549224581
17,0.2946310670308347,0.347875925047057
18,0.2769739037414767,0.2962473694767271
19,0.24394029238314,0.3233251635517393
20,0.25052312550679695,0.332965370799814
21,0.2537001995545513,0.2971978464296886
22,0.22921453444462903,0.33613191757883343
23,0.21653461147029446,0.3393535954611642
24,0.21404146417131964,0.32782397738524843
25,0.21148593892466347,0.34205144005162375
26,0.21480004489421844,0.3345177003315517
27,0.2073027216038614,0.3406023329922131
28,0.20453521749883327,0.3409601662840162
29,0.20549824215331167,0.34198799835784094
30,0.2045428288995095,0.3424053170851299
31,0.2057601719532373,0.34239168784448076
32,0.22212474751022626,0.35562153799193247
33,0.23850140790894347,0.4488356454031808
