epoch,train_loss,val_loss
1,2.567450225353241,4.421884049068797
2,1.16163313250209,1.1518166281960227
3,0.8454392905845198,0.7592481157996438
4,0.6561527051204858,1.5664989081296055
5,0.6054923936378124,0.822365861047398
6,0.48933208820431734,0.5974977666681464
7,0.4616920587628387,0.5902085548097437
8,0.39243788428084797,0.6764105287465182
9,0.38873392204905666,0.5891606861894781
10,0.3764067257559577,0.6491919376633384
11,0.38389483024907667,0.5758763632991097
12,0.4134359657764435,0.7392368614673615
13,0.4282035266244134,0.5881178649989042
14,0.44317416950713756,0.5310212725942786
15,0.40044646900753644,0.8568908084522594
16,0.39653259585070055,0.513013715093786
17,0.37081501165101693,0.6423163739117709
18,0.3604557313198267,0.9497653056274761
19,0.3541551169960998,0.4801238097927787
20,0.31610348058301346,0.49448616938157514
21,0.3189849787673285,0.4603209820660678
22,0.31027957901012065,0.6418058005246249
23,0.2973062493080317,0.442332695830952
24,0.28385629938092344,0.412547612732107
25,0.27304862301016963,0.44202100146900525
26,0.27111252934433694,0.4070024165240201
27,0.26827880358973216,0.4085572605783289
28,0.2724470170431359,0.40197407928380097
29,0.27124064121135444,0.4023572558706457
30,0.26437812281209366,0.40695609558712353
31,0.26387429375981175,0.40327641096982086
32,0.27212576880011446,0.4808846712112427
33,0.28582768419454263,0.4180976992303675
34,0.28194278894468794,0.3930538594722748
35,0.2878305406071419,0.4668641550974412
36,0.28174910087918126,0.43624898249452765
37,0.29859447132709416,0.39977096021175385
38,0.28895752235900524,1.1692774810574271
39,0.294511966927107,0.45528268814086914
40,0.271604839799016,0.41479865393855353
41,0.2712083937123764,0.37757508050311694
42,0.2561451945193978,0.42794046889651904
43,0.25710088049256524,0.37226745215329254
44,0.2540577154519946,0.48350797999988904
45,0.24577944396540177,0.6140103746544231
46,0.2567699385243793,0.35921281576156616
47,0.23636318258074826,0.4884019819172946
48,0.24093806397083195,0.4393819137053056
49,0.2429522941278857,0.36374404484575446
50,0.23385469684767168,0.3666816313158382
51,0.23022755322068236,0.34999988973140717
52,0.2291930051043976,0.4314049617810683
53,0.23705881764722425,0.36153278296644037
54,0.24250550810680832,0.3587628128853711
55,0.2322381644747978,0.3584632534872402
56,0.22570891158525333,0.35535880516875873
57,0.2263001969387365,0.34163521230220795
58,0.22689286463482436,0.35913812707770953
59,0.22726917959922968,0.34783912111412396
60,0.2258329977129781,0.34639051962982526
61,0.23125040704427763,0.3446996374563737
62,0.22490609385246454,0.34313903748989105
63,0.2302505824454995,0.36513238603418524
64,0.2252638457819473,0.34693846241994336
65,0.22245046842929928,0.34844565933400934
66,0.2238114056892173,0.34461685066873377
67,0.2204103099052296,0.3493267053907568
68,0.22304979451867038,0.3461662801829251
69,0.22238079856994541,0.3462830673564564
70,0.22167030773883642,0.3456057906150818
71,0.2223713682141415,0.34662514518607745
72,0.23134077184422072,0.39424685727466235
