epoch,train_loss,val_loss
1,0.5725282789207995,0.5146817956119776
2,0.45175924338400364,0.3705221675336361
3,0.3761368840932846,0.3322756960988045
4,0.333243187982589,0.31167397927492857
5,0.3302779467776418,0.29308203514665365
6,0.3032748159021139,0.2871852517127991
7,0.29738276987336576,0.2820986174046993
8,0.284711342304945,0.2884976137429476
9,0.2856777315028012,0.28049926552921534
10,0.28022485692054033,0.28354909271001816
11,0.27047672518529,0.28160072211176157
12,0.27492250432260334,0.2855609692633152
13,0.266521873883903,0.2846687948331237
14,0.2646410765592009,0.29338378831744194
15,0.250030301976949,0.2869008220732212
16,0.24720721412450075,0.28649843856692314
17,0.2474538148380816,0.2808417873457074
18,0.2377104191109538,0.2798811309039593
19,0.23670833534561098,0.2778642186895013
20,0.23421188909560442,0.2776787718757987
21,0.23116086656227708,0.28790137358009815
22,0.22782227373681962,0.27120967768132687
23,0.2319464657921344,0.2851828755810857
24,0.22999108163639903,0.2846154337748885
25,0.22179188416339457,0.2803715607151389
26,0.21942551317624748,0.27527623903006315
27,0.23362278658896685,0.2735610706731677
28,0.2301715409848839,0.27827937714755535
29,0.22662759711965919,0.2865483434870839
30,0.2283976988401264,0.27570429909974337
31,0.22355220140889287,0.29067578446120024
32,0.22758960421197116,0.288362730294466
33,0.22275552502833307,0.2788236476480961
34,0.2244818618055433,0.2758737113326788
35,0.22426180518232286,0.2826600819826126
36,0.22286945302039385,0.2811113400384784
37,0.22633100440725684,0.28800683841109276
